attribute_id,product_id,attribute_name,attribute_value
7,39160,Gender,Baby Girl
5,44407,Collection,Karina
20,44407,Subcategory,Outerwear
7,44407,Gender,Baby Girl
4,44407,Size,6-12 Months
17,44407,Ship Date,01-01-2023
16,44407,NRF Color Code,332
19,44407,NRF Color Name,Light/Pastel Green
3,44407,Season,Spring 2023
8,44407,Classification,SEASONAL
24,44407,Price Method,Full Price
25,44407,NU Customer Groups,All
26,44407,Brand License,Posh Peanut
59,44407,Department,Apparel
60,44407,Prebook,TRUE
61,44407,Materials,Bamboo/Spandex(95/5)
6,44407,Launch Date,09-05-2022
5,44408,Collection,Karina
20,44408,Subcategory,Outerwear
7,44408,Gender,Baby Girl
4,44408,Size,12-18 Months
17,44408,Ship Date,01-01-2023
16,44408,NRF Color Code,332
19,44408,NRF Color Name,Light/Pastel Green
3,44408,Season,Spring 2023
8,44408,Classification,SEASONAL
4,39160,Size,18-24 Months
6,39160,Launch Date,07-04-2022
17,39160,Ship Date,01-04-2022
24,44408,Price Method,Full Price
25,44408,NU Customer Groups,All
26,44408,Brand License,Posh Peanut
59,44408,Department,Apparel
60,44408,Prebook,TRUE
61,44408,Materials,Bamboo/Spandex(95/5)
6,44408,Launch Date,09-05-2022
5,44409,Collection,Karina
20,44409,Subcategory,Outerwear
7,44409,Gender,Baby Girl
4,44409,Size,18-24 Months
17,44409,Ship Date,01-01-2023
16,44409,NRF Color Code,332
19,44409,NRF Color Name,Light/Pastel Green
3,44409,Season,Spring 2023
8,44409,Classification,SEASONAL
24,44409,Price Method,Full Price
25,44409,NU Customer Groups,All
26,44409,Brand License,Posh Peanut
59,44409,Department,Apparel
60,44409,Prebook,TRUE
61,44409,Materials,Bamboo/Spandex(95/5)
6,44409,Launch Date,09-05-2022
5,44410,Collection,Karina
20,44410,Subcategory,Outerwear
7,44410,Gender,Girl
4,44410,Size,2 years
17,44410,Ship Date,01-01-2023
16,44410,NRF Color Code,332
19,44410,NRF Color Name,Light/Pastel Green
3,44410,Season,Spring 2023
8,44410,Classification,SEASONAL
24,44410,Price Method,Full Price
16,39160,NRF Color Code,402
5,8290,Collection,Celine
20,8290,Subcategory,Long Sleeve Henley with Twirl Skirt Bodysuit
7,8290,Gender,Baby Girl
4,8290,Size,12-18 Months
3,8290,Season,Fall 2020
8,8290,Classification,OBSOLETE
6,8290,Launch Date,20-08-2020
19,8290,NRF Color Name,Gray
16,8290,NRF Color Code,N/A
5,8291,Collection,Celine
7,36112,Gender,Girl
4,36112,Size,2 years
17,36112,Ship Date,01-09-2022
16,36112,NRF Color Code,956
19,36112,NRF Color Name,Pink Overflow
3,36112,Season,Fall 2022
8,36112,Classification,SEASONAL
24,36112,Price Method,Full Price
25,36112,NU Customer Groups,All
26,36112,Brand License,Posh Peanut
59,36112,Department,Apparel
60,36112,Prebook,TRUE
61,36112,Materials,Bamboo/Spandex(95/5)
19,39160,NRF Color Name,Dark Blue
3,39160,Season,Spring 2022
8,39160,Classification,SEASONAL
25,44410,NU Customer Groups,All
26,44410,Brand License,Posh Peanut
59,44410,Department,Apparel
60,44410,Prebook,TRUE
61,44410,Materials,Bamboo/Spandex(95/5)
6,44410,Launch Date,09-05-2022
5,44411,Collection,Karina
20,44411,Subcategory,Outerwear
7,44411,Gender,Girl
4,44411,Size,3-4 years
17,44411,Ship Date,01-01-2023
16,44411,NRF Color Code,332
19,44411,NRF Color Name,Light/Pastel Green
3,44411,Season,Spring 2023
8,44411,Classification,SEASONAL
24,44411,Price Method,Full Price
25,44411,NU Customer Groups,All
26,44411,Brand License,Posh Peanut
59,44411,Department,Apparel
60,44411,Prebook,TRUE
61,49430,Materials,Bamboo/Spandex(95/5)
3,49430,Season,Fall 2023
5,49431,Collection,Celia
20,49431,Subcategory,Kid's Pajamas
7,49431,Gender,Girl
4,49431,Size,5-6 years
17,49431,Ship Date,01-07-2023
16,49431,NRF Color Code,841
19,49431,NRF Color Name,Open Orange
8,49431,Classification,SEASONAL
24,49431,Price Method,Full Price
25,49431,NU Customer Groups,All
26,49431,Brand License,Posh Peanut
59,49431,Department,Apparel
60,49431,Prebook,TRUE
61,49431,Materials,Bamboo/Spandex(95/5)
3,49431,Season,Fall 2023
5,49432,Collection,Celia
20,49432,Subcategory,Kid's Pajamas
7,49432,Gender,Girl
4,49432,Size,7-8 years
17,49432,Ship Date,01-07-2023
16,49432,NRF Color Code,841
19,49432,NRF Color Name,Open Orange
8,49432,Classification,SEASONAL
24,49432,Price Method,Full Price
25,49432,NU Customer Groups,All
26,49432,Brand License,Posh Peanut
59,49432,Department,Apparel
60,49432,Prebook,TRUE
61,49432,Materials,Bamboo/Spandex(95/5)
3,49432,Season,Fall 2023
7,13224,Gender,Baby Boy
4,13224,Size,6-9 Months
6,13224,Launch Date,25-02-2021
5,49433,Collection,Celia
20,49433,Subcategory,Kid's Pajamas
16,13224,NRF Color Code,455
7,49433,Gender,Girl
17,49433,Ship Date,01-07-2023
16,49433,NRF Color Code,841
19,49433,NRF Color Name,Open Orange
8,49433,Classification,SEASONAL
24,49433,Price Method,Full Price
25,49433,NU Customer Groups,All
19,13224,NRF Color Name,Light/Pastel Blue
3,13224,Season,Spring 2021
8,13224,Classification,SEASONAL
24,13224,Price Method,Full Price
25,13224,NU Customer Groups,All
26,13224,Brand License,Posh Peanut
59,13224,Department,Apparel
60,13224,Prebook,FALSE
61,13224,Materials,Bamboo/Spandex(95/5)
5,13225,Collection,Robins Egg
20,13225,Subcategory,One Piece
7,13225,Gender,Baby Boy
4,13225,Size,9-12 Months
6,13225,Launch Date,25-02-2021
16,13225,NRF Color Code,455
26,49433,Brand License,Posh Peanut
59,49433,Department,Apparel
60,49433,Prebook,TRUE
61,49433,Materials,Bamboo/Spandex(95/5)
3,49433,Season,Fall 2023
4,49433,Size,10-12 years
5,49434,Collection,Celia
20,49434,Subcategory,Bloomer Sets
7,49434,Gender,Baby Girl
4,49434,Size,3-6 Months
17,49434,Ship Date,01-07-2023
16,49434,NRF Color Code,841
19,49434,NRF Color Name,Open Orange
8,49434,Classification,SEASONAL
24,49434,Price Method,Full Price
25,49434,NU Customer Groups,All
26,49434,Brand License,Posh Peanut
59,49434,Department,Apparel
60,49434,Prebook,TRUE
61,49434,Materials,Bamboo/Spandex(95/5)
3,49434,Season,Fall 2023
5,49435,Collection,Celia
20,49435,Subcategory,Bloomer Sets
7,49435,Gender,Baby Girl
4,49435,Size,6-12 Months
17,49435,Ship Date,01-07-2023
16,49435,NRF Color Code,841
19,49435,NRF Color Name,Open Orange
8,49435,Classification,SEASONAL
24,49435,Price Method,Full Price
25,49435,NU Customer Groups,All
26,49435,Brand License,Posh Peanut
59,49435,Department,Apparel
60,49435,Prebook,TRUE
5,8750,Collection,Solid Ribbed - Black
61,49435,Materials,Bamboo/Spandex(95/5)
3,49435,Season,Fall 2023
5,49436,Collection,Celia
20,49436,Subcategory,Bloomer Sets
7,49436,Gender,Baby Girl
4,49436,Size,12-18 Months
17,49436,Ship Date,01-07-2023
16,49436,NRF Color Code,841
19,49436,NRF Color Name,Open Orange
8,49436,Classification,SEASONAL
24,49436,Price Method,Full Price
25,49436,NU Customer Groups,All
26,49436,Brand License,Posh Peanut
59,49436,Department,Apparel
60,49436,Prebook,TRUE
61,49436,Materials,Bamboo/Spandex(95/5)
20,8291,Subcategory,Long Sleeve Henley with Twirl Skirt Bodysuit
7,8291,Gender,Baby Girl
4,8291,Size,18-24 Months
3,8291,Season,Fall 2020
8,8291,Classification,OBSOLETE
6,8291,Launch Date,20-08-2020
19,8291,NRF Color Name,Gray
16,8291,NRF Color Code,N/A
5,8292,Collection,Celine
20,8292,Subcategory,Long Sleeve Henley Twirl Dress
7,8292,Gender,Girl
4,8292,Size,2 years
3,8292,Season,Fall 2020
8,8292,Classification,OBSOLETE
6,8292,Launch Date,20-08-2020
19,13225,NRF Color Name,Light/Pastel Blue
3,13225,Season,Spring 2021
8,13225,Classification,SEASONAL
24,13225,Price Method,Full Price
25,13225,NU Customer Groups,All
26,13225,Brand License,Posh Peanut
59,13225,Department,Apparel
60,13225,Prebook,FALSE
61,13225,Materials,Bamboo/Spandex(95/5)
5,13226,Collection,Robins Egg
20,13226,Subcategory,One Piece
7,13226,Gender,Baby Boy
19,8292,NRF Color Name,Gray
3,49436,Season,Fall 2023
5,49437,Collection,Celia
20,49437,Subcategory,Bloomer Sets
7,49437,Gender,Baby Girl
4,49437,Size,18-24 Months
17,49437,Ship Date,01-07-2023
16,49437,NRF Color Code,841
19,49437,NRF Color Name,Open Orange
8,49437,Classification,SEASONAL
24,49437,Price Method,Full Price
25,49437,NU Customer Groups,All
26,49437,Brand License,Posh Peanut
59,49437,Department,Apparel
16,8292,NRF Color Code,N/A
60,49437,Prebook,TRUE
61,49437,Materials,Bamboo/Spandex(95/5)
3,49437,Season,Fall 2023
5,49438,Collection,Celia
20,49438,Subcategory,Bloomer Sets
7,49438,Gender,Girl
4,49438,Size,2 years
4,13226,Size,12-18 Months
6,13226,Launch Date,25-02-2021
16,13226,NRF Color Code,455
19,13226,NRF Color Name,Light/Pastel Blue
3,13226,Season,Spring 2021
8,13226,Classification,SEASONAL
24,13226,Price Method,Full Price
25,13226,NU Customer Groups,All
26,13226,Brand License,Posh Peanut
59,13226,Department,Apparel
60,13226,Prebook,FALSE
61,13226,Materials,Bamboo/Spandex(95/5)
5,8293,Collection,Celine
20,8293,Subcategory,Long Sleeve Henley Twirl Dress
7,8293,Gender,Girl
4,8293,Size,3 years
3,8293,Season,Fall 2020
8,8293,Classification,OBSOLETE
6,8293,Launch Date,20-08-2020
19,8293,NRF Color Name,Gray
16,8293,NRF Color Code,N/A
5,8294,Collection,Celine
20,8294,Subcategory,Long Sleeve Henley Twirl Dress
7,8294,Gender,Girl
4,8294,Size,4 years
3,8294,Season,Fall 2020
8,8294,Classification,OBSOLETE
5,13227,Collection,Robins Egg
20,13227,Subcategory,One Piece
7,13227,Gender,Baby Boy
4,13227,Size,18-24 Months
17,49438,Ship Date,01-07-2023
16,49438,NRF Color Code,841
19,49438,NRF Color Name,Open Orange
8,49438,Classification,SEASONAL
24,49438,Price Method,Full Price
25,49438,NU Customer Groups,All
26,49438,Brand License,Posh Peanut
59,49438,Department,Apparel
60,49438,Prebook,TRUE
61,49438,Materials,Bamboo/Spandex(95/5)
3,49438,Season,Fall 2023
5,49439,Collection,Celia
20,49439,Subcategory,Bell Bottom Set
7,49439,Gender,Girl
4,49439,Size,2 years
17,49439,Ship Date,01-07-2023
16,49439,NRF Color Code,841
19,49439,NRF Color Name,Open Orange
8,49439,Classification,SEASONAL
24,49439,Price Method,Full Price
25,49439,NU Customer Groups,All
26,49439,Brand License,Posh Peanut
59,49439,Department,Apparel
60,49439,Prebook,TRUE
61,49439,Materials,Bamboo/Spandex(95/5)
3,49439,Season,Fall 2023
5,49440,Collection,Celia
20,49440,Subcategory,Bell Bottom Set
7,49440,Gender,Girl
4,49440,Size,3-4 years
17,49440,Ship Date,01-07-2023
16,49440,NRF Color Code,841
19,49440,NRF Color Name,Open Orange
8,49440,Classification,SEASONAL
24,49440,Price Method,Full Price
25,49440,NU Customer Groups,All
26,49440,Brand License,Posh Peanut
59,49440,Department,Apparel
60,49440,Prebook,TRUE
61,49440,Materials,Bamboo/Spandex(95/5)
3,49440,Season,Fall 2023
5,49441,Collection,Celia
20,49441,Subcategory,Bell Bottom Set
7,49441,Gender,Girl
4,49441,Size,5-6 years
17,49441,Ship Date,01-07-2023
16,49441,NRF Color Code,841
19,49441,NRF Color Name,Open Orange
8,49441,Classification,SEASONAL
24,49441,Price Method,Full Price
6,8294,Launch Date,20-08-2020
19,8294,NRF Color Name,Gray
16,8294,NRF Color Code,N/A
5,8295,Collection,Celine
20,8295,Subcategory,Long Sleeve Henley Twirl Dress
7,8295,Gender,Girl
4,8295,Size,5 years
3,8295,Season,Fall 2020
8,8295,Classification,OBSOLETE
6,8295,Launch Date,20-08-2020
19,8295,NRF Color Name,Gray
16,8295,NRF Color Code,N/A
5,8296,Collection,Celine
20,8296,Subcategory,Long Sleeve Henley Twirl Dress
7,8296,Gender,Girl
24,39160,Price Method,Full Price
25,39160,NU Customer Groups,All
26,39160,Brand License,Posh Peanut
59,39160,Department,Apparel
60,39160,Prebook,FALSE
61,39160,Materials,Bamboo/Spandex(95/5)
5,39226,Collection,Monika
20,39226,Subcategory,Kid's Pajamas
7,39226,Gender,Girl
4,39226,Size,10 years
6,39226,Launch Date,21-04-2022
17,39226,Ship Date,01-04-2022
16,39226,NRF Color Code,675
19,39226,NRF Color Name,Bright Pink
3,39226,Season,Spring 2022
8,39226,Classification,SEASONAL
24,39226,Price Method,Full Price
25,39226,NU Customer Groups,All
26,39226,Brand License,Posh Peanut
4,8296,Size,6 years
3,8296,Season,Fall 2020
24,22317,Price Method,Full Price
59,39226,Department,Apparel
60,39226,Prebook,FALSE
61,39226,Materials,Bamboo/Spandex(95/5)
5,39291,Collection,Rainbow Tie Dye
20,39291,Subcategory,One Piece
7,39291,Gender,Baby Girl
4,39291,Size,12-18 Months
6,39291,Launch Date,28-04-2022
17,39291,Ship Date,01-04-2022
5,25945,Collection,Lacey
20,25945,Subcategory,Bodysuit
7,25945,Gender,Baby Girl
4,25945,Size,12-18 Months
6,25945,Launch Date,25-08-2021
17,25945,Ship Date,01-03-2023
16,25945,NRF Color Code,472
19,25945,NRF Color Name,Open Blue
3,25945,Season,Core
8,25945,Classification,CORE
24,25945,Price Method,Full Price
25,25945,NU Customer Groups,All
26,25945,Brand License,Posh Peanut
59,25945,Department,Apparel
60,25945,Prebook,TRUE
61,25945,Materials,Bamboo/Spandex(95/5)
16,39291,NRF Color Code,691
19,39291,NRF Color Name,Open Pink
3,39291,Season,Spring 2022
8,39291,Classification,SEASONAL
24,39291,Price Method,Full Price
8,8296,Classification,OBSOLETE
6,8296,Launch Date,20-08-2020
19,8296,NRF Color Name,Gray
16,8296,NRF Color Code,N/A
5,8297,Collection,Celine
20,8297,Subcategory,Mommy Robe 
6,13227,Launch Date,25-02-2021
16,13227,NRF Color Code,455
19,13227,NRF Color Name,Light/Pastel Blue
3,13227,Season,Spring 2021
8,13227,Classification,SEASONAL
24,13227,Price Method,Full Price
25,13227,NU Customer Groups,All
26,13227,Brand License,Posh Peanut
59,13227,Department,Apparel
60,13227,Prebook,FALSE
25,13235,NU Customer Groups,All
61,13227,Materials,Bamboo/Spandex(95/5)
5,13228,Collection,Robins Egg
20,13228,Subcategory,Romper
7,13228,Gender,Baby Boy
4,13228,Size,0-3 Months
6,13228,Launch Date,25-02-2021
16,13228,NRF Color Code,455
19,13228,NRF Color Name,Light/Pastel Blue
3,13228,Season,Spring 2021
8,13228,Classification,SEASONAL
24,13228,Price Method,Full Price
25,13228,NU Customer Groups,All
7,33513,Gender,Unisex
25,39291,NU Customer Groups,All
26,13228,Brand License,Posh Peanut
59,13228,Department,Apparel
60,13228,Prebook,FALSE
61,13228,Materials,Bamboo/Spandex(95/5)
5,13229,Collection,Robins Egg
20,13229,Subcategory,Romper
61,32926,Materials,Bamboo/Spandex(95/5)
5,32927,Collection,Everleigh
20,32927,Subcategory,Outerwear
7,32927,Gender,Baby Girl
4,32927,Size,6-12 Months
17,32927,Ship Date,01-08-2022
16,32927,NRF Color Code,496
19,32927,NRF Color Name,Open Blue
3,32927,Season,Fall 2022
8,32927,Classification,SEASONAL
24,32927,Price Method,Full Price
25,32927,NU Customer Groups,All
26,32927,Brand License,Posh Peanut
59,32927,Department,Apparel
60,32927,Prebook,TRUE
61,32927,Materials,Bamboo/Spandex(95/5)
5,32928,Collection,Everleigh
20,32928,Subcategory,Outerwear
7,32928,Gender,Baby Girl
4,32928,Size,12-18 Months
17,32928,Ship Date,01-08-2022
16,32928,NRF Color Code,496
19,32928,NRF Color Name,Open Blue
3,32928,Season,Fall 2022
8,32928,Classification,SEASONAL
24,32928,Price Method,Full Price
25,32928,NU Customer Groups,All
26,32928,Brand License,Posh Peanut
59,32928,Department,Apparel
60,32928,Prebook,TRUE
61,32928,Materials,Bamboo/Spandex(95/5)
5,32929,Collection,Everleigh
20,32929,Subcategory,Outerwear
7,32929,Gender,Baby Girl
4,32929,Size,18-24 Months
17,32929,Ship Date,01-08-2022
16,32929,NRF Color Code,496
19,32929,NRF Color Name,Open Blue
3,32929,Season,Fall 2022
8,32929,Classification,SEASONAL
24,32929,Price Method,Full Price
25,32929,NU Customer Groups,All
26,32929,Brand License,Posh Peanut
59,32929,Department,Apparel
60,32929,Prebook,TRUE
61,32929,Materials,Bamboo/Spandex(95/5)
5,32930,Collection,Everleigh
20,32930,Subcategory,Outerwear
7,32930,Gender,Girl
4,32930,Size,2 years
17,32930,Ship Date,01-08-2022
16,32930,NRF Color Code,496
19,32930,NRF Color Name,Open Blue
3,32930,Season,Fall 2022
8,32930,Classification,SEASONAL
24,32930,Price Method,Full Price
25,32930,NU Customer Groups,All
7,13229,Gender,Baby Boy
4,13229,Size,3-6 Months
6,13229,Launch Date,25-02-2021
16,13229,NRF Color Code,455
19,13229,NRF Color Name,Light/Pastel Blue
3,13229,Season,Spring 2021
8,13229,Classification,SEASONAL
24,13229,Price Method,Full Price
25,13229,NU Customer Groups,All
26,13229,Brand License,Posh Peanut
59,13229,Department,Apparel
60,13229,Prebook,FALSE
61,13229,Materials,Bamboo/Spandex(95/5)
5,13230,Collection,Robins Egg
20,13230,Subcategory,Romper
26,32930,Brand License,Posh Peanut
59,32930,Department,Apparel
60,32930,Prebook,TRUE
61,32930,Materials,Bamboo/Spandex(95/5)
5,32931,Collection,Everleigh
20,32931,Subcategory,Outerwear
7,32931,Gender,Girl
4,32931,Size,3 years
17,32931,Ship Date,01-08-2022
16,32931,NRF Color Code,496
19,32931,NRF Color Name,Open Blue
3,32931,Season,Fall 2022
8,32931,Classification,SEASONAL
24,32931,Price Method,Full Price
25,32931,NU Customer Groups,All
26,32931,Brand License,Posh Peanut
59,32931,Department,Apparel
60,32931,Prebook,TRUE
61,32931,Materials,Bamboo/Spandex(95/5)
5,32932,Collection,Everleigh
20,32932,Subcategory,Outerwear
7,32932,Gender,Girl
4,32932,Size,4 years
7,13230,Gender,Baby Boy
4,13230,Size,6-9 Months
6,13230,Launch Date,25-02-2021
16,13230,NRF Color Code,455
19,13230,NRF Color Name,Light/Pastel Blue
3,13230,Season,Spring 2021
8,13230,Classification,SEASONAL
24,13230,Price Method,Full Price
25,13230,NU Customer Groups,All
26,13230,Brand License,Posh Peanut
59,13230,Department,Apparel
60,13230,Prebook,FALSE
61,13230,Materials,Bamboo/Spandex(95/5)
17,32932,Ship Date,01-08-2022
16,32932,NRF Color Code,496
19,32932,NRF Color Name,Open Blue
3,32932,Season,Fall 2022
8,32932,Classification,SEASONAL
24,32932,Price Method,Full Price
25,32932,NU Customer Groups,All
26,32932,Brand License,Posh Peanut
59,32932,Department,Apparel
60,32932,Prebook,TRUE
5,13231,Collection,Robins Egg
20,13231,Subcategory,Romper
7,13231,Gender,Baby Boy
4,13231,Size,9-12 Months
6,13231,Launch Date,25-02-2021
16,13231,NRF Color Code,455
19,13231,NRF Color Name,Light/Pastel Blue
3,13231,Season,Spring 2021
8,13231,Classification,SEASONAL
24,13231,Price Method,Full Price
25,13231,NU Customer Groups,All
26,13231,Brand License,Posh Peanut
59,13231,Department,Apparel
60,13231,Prebook,FALSE
61,13231,Materials,Bamboo/Spandex(95/5)
61,32932,Materials,Bamboo/Spandex(95/5)
5,32933,Collection,Everleigh
20,32933,Subcategory,Outerwear
7,32933,Gender,Girl
4,32933,Size,5 years
17,32933,Ship Date,01-08-2022
16,32933,NRF Color Code,496
19,32933,NRF Color Name,Open Blue
3,32933,Season,Fall 2022
8,32933,Classification,SEASONAL
24,32933,Price Method,Full Price
25,32933,NU Customer Groups,All
26,32933,Brand License,Posh Peanut
59,32933,Department,Apparel
60,32933,Prebook,TRUE
7,8297,Gender,Women
4,8297,Size,Small (0-2)
3,8297,Season,Fall 2020
8,8297,Classification,OBSOLETE
6,8297,Launch Date,20-08-2020
19,8297,NRF Color Name,Gray
16,8297,NRF Color Code,N/A
5,8298,Collection,Celine
20,8298,Subcategory,Robe
7,8298,Gender,Women
4,8298,Size,Medium (4-6)
6,8298,Launch Date,20-08-2020
16,8298,NRF Color Code,N/A
19,8298,NRF Color Name,N/A
3,8298,Season,Obsolete
8,8298,Classification,OBSOLETE
24,8298,Price Method,Markdown
25,8298,NU Customer Groups,All
26,8298,Brand License,Posh Peanut
59,8298,Department,Apparel
60,8298,Prebook,FALSE
61,8298,Materials,Bamboo/Spandex(95/5)
5,8299,Collection,Celine
20,8299,Subcategory,Robe
7,8299,Gender,Women
4,8299,Size,Large (8-10)
6,8299,Launch Date,20-08-2020
16,8299,NRF Color Code,N/A
19,8299,NRF Color Name,N/A
3,8299,Season,Fall 2020
8,8299,Classification,OBSOLETE
61,32933,Materials,Bamboo/Spandex(95/5)
24,8299,Price Method,Markdown
25,8299,NU Customer Groups,All
26,8299,Brand License,Posh Peanut
59,8299,Department,Apparel
60,8299,Prebook,FALSE
61,8299,Materials,Bamboo/Spandex(95/5)
5,8300,Collection,Celine
20,8300,Subcategory,Robe
7,8300,Gender,Women
4,8300,Size,XL (12-14)
6,8300,Launch Date,20-08-2020
16,8300,NRF Color Code,N/A
19,8300,NRF Color Name,N/A
3,8300,Season,Fall 2020
8,8300,Classification,OBSOLETE
24,8300,Price Method,Markdown
25,8300,NU Customer Groups,All
26,8300,Brand License,Posh Peanut
59,8300,Department,Apparel
60,8300,Prebook,FALSE
5,13232,Collection,Robins Egg
20,13232,Subcategory,Romper
7,13232,Gender,Baby Boy
4,13232,Size,12-18 Months
6,13232,Launch Date,25-02-2021
16,13232,NRF Color Code,455
19,13232,NRF Color Name,Light/Pastel Blue
3,13232,Season,Spring 2021
8,13232,Classification,SEASONAL
24,13232,Price Method,Full Price
25,13232,NU Customer Groups,All
